chr,start,end,state,GC,CpG,nCGm,LINE,SINE,NLp,ins.std,del.std,sub.std,microsat.std
17,40000001,41000001,4,49.555,34,5942,427,1395,92,1.053321298,1.406277402,2.709465631,-0.115046618
17,41000001,42000001,4,45.1467,16,4246,453,1113,162,-1.508274121,-0.134405641,-0.875900885,-1.303692594
17,42000001,43000001,4,43.6573,15,4470,517,1121,108,1.830684456,0.553117204,0.31376699,0.178667458
17,45000001,46000001,4,49.7651,38,5013,441,1024,83,1.403751998,1.208575249,-0.462973994,0.166394921
17,46000001,47000001,4,44.9749,14,7425,455,1095,315,-1.323854376,-0.811051714,-0.594517682,-1.035742795
17,47000001,48000001,4,38.8715,1,4314,566,496,902,-1.127289636,0.374164661,-0.82093967,-0.182936822
17,48000001,49000001,4,35.8216,0,5793,572,335,776,0.890741863,-0.368557299,0.404468824,-0.545827999
17,49000001,50000001,4,36.6826,1,6988,533,351,716,0.585767845,0.407132056,0.308961193,-0.533919653
17,50000001,51000001,4,39.3587,6,6406,511,609,796,0.259965553,-0.409083025,0.349986934,0.920740099
17,51000001,52000001,4,39.8001,3,4928,555,549,796,0.463153175,0.850170457,0.366377042,-1.119191448
17,52000001,53000001,4,45.3374,11,6759,430,965,612,-0.131879215,0.666451881,0.492057094,0.171461867
17,53000001,54000001,4,46.2789,19,4759,426,897,567,-1.188037593,-0.471642867,-1.053136879,0.123571348
17,54000001,55000001,4,42.3944,10,6216,538,1485,431,-1.144017981,-0.250230828,-0.153636224,1.382116845
17,55000001,56000001,4,42.0262,17,8374,488,1214,95,-0.510567074,1.028854595,0.252139636,1.136168251
17,56000001,57000001,4,41.3317,10,5243,580,941,177,1.052346887,0.223186633,0.220717282,0.953241701
17,57000001,58000001,4,40.2263,7,7443,624,1160,214,0.023236374,-0.689976687,0.352910355,-0.127494909
17,58000001,59000001,4,42.8813,15,5803,534,819,69,-2.891475533,-1.272886577,-1.880840606,0.871085554
17,59000001,60000001,4,46.0657,14,7993,396,1117,77,-1.089306424,-0.861697095,-1.424035348,0.461631457
17,60000001,61000001,4,44.9166,15,5473,466,1088,254,-1.037428887,-0.56460513,-0.928879678,0.180074087
17,61000001,62000001,4,40.5246,2,6202,550,707,375,-1.604922228,-1.484239648,-2.065732733,-0.433771826
17,62000001,63000001,4,44.8689,6,7800,440,955,184,-0.606043247,-1.143818188,-0.700980531,0.662242781
17,63000001,64000001,4,40.5981,15,7290,416,1244,166,0.377425751,0.277617327,-0.36162062,-0.511318
17,64000001,65000001,4,39.0004,3,5036,471,578,876,-1.475129119,-2.445844516,-2.468790815,0.193138602
17,65000001,66000001,4,38.1387,1,5800,425,482,385,-1.171042266,-0.458950135,-1.517670204,0.294306087
17,66000001,67000001,4,37.23,0,4949,408,408,615,-1.883216514,-2.517119043,-2.752077612,-0.30937712
17,67000001,68000001,4,41.725,4,5248,376,572,475,-0.408307892,0.705072236,-0.073798555,0.441772778
17,68000001,69000001,4,47.6738,8,5978,388,1001,384,-2.275594254,-2.101402531,-0.84985597,0.90228493
17,69000001,70000001,4,50.4182,16,3856,400,864,716,0.723212155,0.44810302,-0.969331834,-1.325108993
17,70000001,71000001,4,50.1941,33,5713,370,1285,298,-0.927503898,0.136082668,-0.733299254,0.430280247
17,71000001,72000001,4,52.0668,45,7557,301,1295,124,-1.522627517,-1.138848871,-1.692800852,-1.369968141
17,72000001,73000001,4,50.7053,23,6398,314,1144,121,1.618440479,0.312954947,0.335078072,-2.492798445
17,73000001,74000001,4,50.3333,23,6200,391,938,213,-0.63196655,-0.180592568,-0.948324304,0.178762694
17,74000001,75000001,4,52.2134,19,5797,344,765,240,0.044928777,-0.836561658,-0.109888733,0.799323199
17,75000001,76000001,4,44.6537,46,5893,310,684,140,-0.416086463,-1.726496681,-0.117949292,0.831646171
17,76000001,77000001,4,54.1295,62,5988,402,621,118,0.398324797,-0.332280797,-0.431492861,1.53510002
17,77000001,78000001,4,53.2013,102,5963,240,867,123,-1.775755037,-0.627971968,-0.630084629,-0.551089739
18,1,1000001,4,42.3024,14,5587,458,875,221,-2.597473685,-1.507825581,-1.835979957,1.535353663
18,1000001,2000001,4,36.5161,0,4200,668,286,766,0.962410012,-0.65511872,-0.78530102,0.215521812
18,2000001,3000001,4,39.1154,5,6796,545,619,313,-2.049251783,-1.347268292,-1.81534187,-1.467989973
18,3000001,4000001,4,41.6212,9,6068,460,922,289,0.267055263,-0.226786592,-0.540953117,1.530834612
18,4000001,5000001,4,37.6254,1,5813,570,351,821,-0.009297219,-0.058926299,-1.076875577,0.424089053
18,5000001,6000001,4,39.8487,9,4359,437,417,823,-1.234564479,-0.971581741,-1.100845335,1.879171466
18,6000001,7000001,4,39.9364,5,6672,499,495,911,0.354434211,0.634586196,1.793608134,0.153007646
18,7000001,8000001,4,41.7647,3,6120,439,643,822,0.638969344,0.000316205,0.396240223,0.153407596
18,8000001,9000001,4,42.649,7,7193,401,553,498,-0.831141569,-0.90944581,-1.661963929,-0.480579128
18,9000001,10000001,4,41.1007,9,7447,568,790,82,-0.222429315,-1.204968431,-1.097155334,0.651084076
18,10000001,11000001,4,42.6223,9,5700,354,433,790,1.024104211,0.638230891,-0.13298999,1.128322444
18,11000001,12000001,4,42.4634,9,5142,439,684,651,0.054555828,-0.366969837,-0.970168709,-0.741801786
18,12000001,13000001,4,43.6469,23,7475,504,970,173,0.222358227,1.183793399,0.51787196,0.371642538
18,13000001,14000001,4,43.8458,11,6731,440,499,712,0.320524268,0.743866977,-0.091190996,-0.731478536
18,17000001,18000001,4,41.5371,7,5513,560,1211,450,0.773260114,0.135516661,0.297014675,-1.352189297
18,18000001,19000001,4,40.8594,7,4969,572,724,123,-0.554562464,-1.958573173,-2.418056188,-0.463393372
18,19000001,20000001,4,43.6158,9,9352,446,837,94,-0.838094697,-0.117997958,-0.017301543,1.021130779
18,20000001,21000001,4,40.9365,3,6028,410,615,601,0.614991348,1.617486802,1.091413362,-2.242581711
18,21000001,22000001,4,38.6718,3,5350,563,475,737,0.562226136,-1.396610641,-1.948900064,-0.549726533
18,22000001,23000001,4,40.2076,4,6530,518,652,884,-1.353840369,-1.022293963,-2.396458146,-1.491568636
18,23000001,24000001,4,37.2974,1,6023,459,398,716,1.214688544,1.532192203,-0.835959943,2.121149928
18,24000001,25000001,4,35.8413,1,5022,467,299,397,0.43446626,-0.564345239,-0.880234082,-1.224061227
18,25000001,26000001,4,34.6733,0,4613,518,280,574,0.192307811,-0.302982004,-1.242752233,-0.154271515
18,26000001,27000001,4,35.6335,2,5446,466,325,917,-0.054822541,-0.777738248,-2.173618567,0.109493103
18,27000001,28000001,4,39.6243,6,7530,435,768,842,-2.773889955,-1.698416828,-2.085481408,1.655435983
18,28000001,29000001,4,37.9591,2,4995,473,458,922,-1.33333609,-1.949277393,-1.422444492,0.344807548
18,29000001,30000001,4,35.5504,2,3697,516,300,874,1.403309682,1.231955484,0.00244229,0.101674877
18,30000001,31000001,4,37.7074,5,5895,495,364,721,0.178143532,-1.064359963,0.551483128,-0.165541561
18,31000001,32000001,4,40.5937,11,7201,662,544,282,0.518933379,-0.671532265,-0.153436438,0.555036279
18,32000001,33000001,4,40.933,5,6004,559,434,268,-0.56589514,-0.770069469,0.0553952,0.08862269
18,33000001,34000001,4,44.4801,8,4547,353,402,830,-0.012856233,0.840616759,-0.585191173,-0.946338667
18,34000001,35000001,4,36.7535,0,5554,466,339,1001,-0.075647289,0.048869766,-0.911430818,-0.697604964
18,35000001,36000001,4,36.9413,1,5944,353,380,688,-0.357486176,-1.751030269,-2.013930871,-0.312752018
18,36000001,37000001,4,35.5004,0,5657,409,325,808,0.749782137,1.408919687,1.047734301,-1.052688176
18,37000001,38000001,4,37.2495,0,6751,418,445,872,-0.179617463,-0.897157108,-1.103048928,-0.892655466
18,38000001,39000001,4,36.9229,0,6942,441,402,956,-0.862692819,-1.734672169,-2.071256161,-0.734733592
18,39000001,40000001,4,36.0161,0,5521,490,308,676,-1.202093606,-0.652918483,-2.536800292,-1.382874437
18,40000001,41000001,4,39.3827,3,5485,406,464,935,0.859706446,-1.315054546,-1.456517974,-0.202972275
18,41000001,42000001,4,42.7985,7,5975,391,754,527,0.50560081,-1.682858561,-0.756001282,-0.26355088
18,42000001,43000001,4,43.9576,15,5350,544,749,756,0.720316662,0.067682299,-0.280360905,0.17559147
18,43000001,44000001,4,44.2338,10,4972,489,575,854,0.303818404,-0.335660377,0.947839135,0.61226857
18,44000001,45000001,4,46.5455,8,5390,513,623,274,-1.859812145,-0.159695271,-1.084024158,-1.166188251
18,45000001,46000001,4,43.0031,7,6002,534,678,557,-0.172776777,0.070651591,0.76937245,0.218876702
18,46000001,47000001,4,42.6696,15,5881,474,724,614,1.0122312,0.115838008,1.702022633,-1.984205094
18,47000001,48000001,4,39.585,0,6096,521,483,844,-2.163027193,-0.740579278,-2.055728322,-1.059243867
18,48000001,49000001,4,37.1936,1,4596,393,416,830,-0.562951069,0.641341851,0.681564205,-1.566510687
18,49000001,50000001,4,37.4264,0,5333,488,400,764,-0.562168996,-1.685200301,-1.697178357,-0.337099913
18,50000001,51000001,4,36.4734,5,5415,458,457,503,-0.476953521,-2.43422512,-2.661143796,-0.241420425
18,51000001,52000001,4,38.231,2,6377,363,460,136,-0.923117593,-1.441666129,-1.821114935,1.169048468
18,52000001,53000001,4,39.2757,3,6472,468,496,455,0.406151753,0.394525769,0.1014948,-0.064672484
18,53000001,54000001,4,43.0594,10,5681,484,796,404,2.16932963,1.504337238,1.142814716,-0.855480369
18,54000001,55000001,4,43.4822,6,8068,367,771,89,-1.360138322,-0.840064113,-2.187047761,-1.244490521
18,55000001,56000001,4,41.5045,10,5294,446,695,214,1.578768893,2.067688838,2.333396966,0.090264814
18,56000001,57000001,4,35.9766,0,4218,570,327,778,0.367694062,0.043150774,0.090095182,-0.292538808
18,57000001,58000001,4,39.4825,3,5547,500,447,461,-0.859217291,-0.903654969,-1.548761468,0.302744998
18,58000001,59000001,4,41.3451,7,7254,477,688,436,-1.37305102,-1.364772434,-2.439421064,-1.544603142
18,59000001,60000001,4,39.5444,7,4983,481,517,564,0.104799674,-0.716506633,-0.695283084,-1.015578391
18,60000001,61000001,4,36.0731,0,4928,452,308,836,-1.031576122,-1.02100682,-2.170420502,-1.801685977
18,61000001,62000001,4,34.7498,1,3702,487,297,838,-0.79895687,0.942503891,-0.604523898,1.981801193
18,62000001,63000001,4,34.2589,0,4750,490,270,818,-0.430931781,0.888587462,0.635406993,-0.937017161
18,63000001,64000001,4,35.0527,1,4457,522,280,135,0.093196821,-0.300334578,0.587527362,-1.304500363
18,64000001,65000001,4,35.5101,1,4738,476,318,348,-0.260889596,-1.037992997,-1.057119366,0.358833911
18,65000001,66000001,4,36.7011,3,5700,507,340,430,0.812913464,0.162969753,0.080827622,-0.042668159
18,66000001,67000001,4,38.5699,3,2561,471,426,641,-0.568510174,-0.92010173,-1.183402645,0.032309146
18,67000001,68000001,4,35.0856,0,1481,572,265,750,-0.01692661,0.008385078,-0.12946624,0.511317006
18,68000001,69000001,4,36.8467,2,3245,426,324,765,-0.411301036,0.068584464,0.255012261,0.085872691
18,69000001,70000001,4,38.6813,1,5001,536,307,212,-0.32169768,-0.405679731,-1.992525447,0.322638253
18,70000001,71000001,4,40.5322,7,5631,403,360,511,-0.03127112,-0.030021089,-2.49768799,-1.185561419
18,71000001,72000001,4,41.8516,6,5729,398,260,941,-0.533822488,-2.471452527,-2.107576741,-0.304358065
18,72000001,73000001,4,44.8691,21,6810,366,522,402,0.477757686,-0.145383961,-0.131983644,-0.202579849
18,73000001,74000001,4,40.4602,6,5697,464,266,821,1.344918056,1.924577718,0.888036156,1.796298575
18,74000001,75000001,4,45.719,35,6234,374,261,718,-0.998640283,1.000944612,-0.952717276,1.062412339
18,75000001,76000001,4,49.3678,93,6628,400,368,347,-1.980252536,-2.389971086,-2.409322572,-2.272563111
19,1,1000001,4,54.3475,133,3654,348,1056,102,-0.367864889,-0.236596035,-1.43074413,-1.103352237
19,1000001,2000001,4,58.8723,175,5057,221,1243,133,-0.464576182,-0.360953441,-0.612500012,-0.378207142
19,2000001,3000001,4,54.4976,109,5606,319,1459,134,1.403920424,2.332508264,1.850482832,-0.388244486
19,3000001,4000001,4,55.6693,108,4450,349,1637,139,-1.172639244,-1.260235609,-1.485274339,0.550690487
19,4000001,5000001,4,54.0483,71,6654,373,1819,110,0.61891879,0.225466018,0.637800466,-1.205118306
19,5000001,6000001,4,52.8216,71,6504,406,1425,143,-0.574784449,-1.902093578,-2.172553122,-1.936036168
19,6000001,7000001,4,48.6854,36,2869,478,1527,279,-0.558138574,-1.171774443,-1.529462838,-1.446017167
19,7000001,8000001,4,50.9473,56,5140,389,1499,227,-0.832450527,-0.025384033,0.709724205,-0.481687263
19,8000001,9000001,4,49.5135,37,4442,465,1557,315,-1.229157538,-0.65715034,-0.742238988,1.526158167
19,9000001,10000001,4,45.514,28,4388,469,1374,341,-0.329614235,-0.43932054,0.389701219,0.629844075
19,10000001,11000001,4,52.4033,55,8088,331,2030,118,-2.294076949,-2.393177326,-2.009354023,0.291233971
19,11000001,12000001,4,48.7705,55,6075,442,1666,133,0.709763461,0.460907906,-0.082522964,1.87783617
19,12000001,13000001,4,48.0188,74,5144,381,1547,153,-0.801750541,-0.687332889,-1.234403988,-0.304531095
19,13000001,14000001,4,50.4313,42,5201,420,1671,114,0.285939174,0.877022608,-0.373390051,1.206505978
19,14000001,15000001,4,48.979,33,4146,492,1575,374,1.435862617,1.447146163,-0.537730137,-0.48046274
19,15000001,16000001,4,48.0763,40,3102,545,1081,426,0.163769874,0.052020272,0.111323881,-0.93954744
19,16000001,17000001,4,50.5839,24,7251,446,1576,131,-0.386572479,-0.635569285,1.012401489,-1.411788153
19,17000001,18000001,4,52.8255,73,6142,361,1875,140,-0.899165988,-0.55952831,0.085638665,-1.404331406
19,18000001,19000001,4,54.3923,66,5887,338,1606,124,-3.431778155,-3.60152539,-1.679289039,-1.283500133
19,19000001,20000001,4,49.0925,41,6727,416,1329,198,0.338175633,-0.811116982,-1.006067248,0.946639576
19,33000001,34000001,4,42.1884,3,5282,511,398,685,-1.196875604,-0.44876642,-0.087112982,-0.865603099
19,34000001,35000001,4,47.5896,11,4176,426,663,654,-1.248929198,0.225336183,-0.331289514,-1.762246741
19,35000001,36000001,4,45.8167,13,4971,414,574,786,-1.834519509,-1.332452409,-1.626181675,0.304266127
19,36000001,37000001,4,43.5412,3,6043,475,446,683,-0.675702487,-1.159543786,0.485186694,-1.324316912
19,37000001,38000001,4,43.6187,9,6853,555,834,733,0.261142788,-0.971227523,-0.989539951,-0.565173658
19,38000001,39000001,4,49.9259,25,6137,443,1047,556,0.151026762,0.089426752,-0.717374671,1.161567271
19,39000001,40000001,4,44.3965,15,5901,625,967,487,0.463726041,-0.598008192,-0.779583607,0.262399946
19,40000001,41000001,4,50.0837,46,4406,536,1153,415,0.283078795,-1.111055409,-0.584576498,-0.134321925
19,41000001,42000001,4,46.9881,59,6436,606,1323,236,-0.626199532,-0.289952752,-0.983734405,-2.110711766
19,42000001,43000001,4,42.1543,38,4106,678,890,502,-1.030349945,0.163212256,0.732995145,-2.662184383
19,43000001,44000001,4,50.9975,41,7390,488,1589,168,-1.000197669,-0.42342085,-0.372406397,-0.012056389
19,44000001,45000001,4,48.4176,41,4769,540,1316,285,-0.241621996,-0.20441645,0.737288412,0.215198954
19,45000001,46000001,4,49.4002,70,5225,579,1494,212,-0.877925957,-0.613086224,0.509555131,-0.114063479
19,46000001,47000001,4,47.3359,23,4108,457,1084,418,0.224293626,0.295212537,-0.263158349,-0.171002466
19,47000001,48000001,4,49.9542,48,3817,447,1017,197,0.313026146,-0.205734755,-0.944901117,-1.489353872
19,48000001,49000001,4,46.1417,21,2392,474,885,70,-0.202257725,-1.013447876,0.020824447,0.020846289
19,49000001,50000001,4,42.9038,24,4773,626,933,231,0.70626267,0.149092634,0.839828206,-1.363297192
19,50000001,51000001,4,52.967,72,5795,425,1927,129,-0.014886404,-0.412009004,-1.36579894,1.151861957
19,51000001,52000001,4,49.1914,43,5605,534,1348,153,-0.028597674,-0.169986151,-0.738364737,0.822348722
19,52000001,53000001,4,50.7116,46,7683,450,1718,111,-1.142696011,-0.151200715,0.615510575,-1.014880018
19,53000001,54000001,4,50.0879,58,4889,496,1604,171,-0.931094711,-1.541023884,0.392150318,-0.618148199
19,54000001,55000001,4,52.4238,81,5749,374,1583,107,-1.199455742,-0.419366014,0.348663055,0.001285818
19,55000001,56000001,4,52.2093,63,4005,568,1378,282,-1.009764123,-0.414233389,-0.85671248,-1.695335124
19,56000001,57000001,4,47.9534,31,2266,544,822,619,-2.241452231,-1.590392974,-0.996111004,0.678491541
19,57000001,58000001,4,43.6558,29,8149,384,1119,355,1.608620454,0.314610981,0.358300284,0.547995128
19,58000001,59000001,4,45.2978,30,8176,332,1395,488,-1.006986176,-2.075581576,-0.932066663,-0.643554176
19,59000001,60000001,4,49.4695,36,3177,477,1090,418,0.467095504,0.045556074,0.249824995,-2.847235351
19,60000001,61000001,4,52.1563,77,3984,465,1258,304,0.445047346,1.772640386,-0.069417802,-0.95980135
19,61000001,62000001,4,44.7444,31,2401,698,867,626,0.940432507,1.013844943,1.291674978,-1.091687326
19,62000001,63000001,4,44.4191,35,3796,543,888,357,0.131476197,-0.502928046,0.061785863,-0.50493554
2,2000001,3000001,4,44.2262,5,4537,433,346,826,-0.067002339,1.28946681,0.733566896,-0.140847456
2,3000001,4000001,4,44.4809,25,6155,410,433,549,-1.500222861,-0.843300568,-1.136151173,1.632798713
2,4000001,5000001,4,37.8833,2,6428,467,309,787,-0.607223649,-0.56359705,0.270267476,-0.807539872
2,5000001,6000001,4,36.8474,5,5851,391,408,748,-0.289377622,-0.329467824,0.093184667,0.474085304
2,6000001,7000001,4,40.1955,4,5371,425,439,902,1.156474029,0.431902601,1.068430353,2.256167989
2,7000001,8000001,4,40.9584,3,7280,454,410,920,0.331904971,-0.163069047,-0.434884434,-2.953310556
2,8000001,9000001,4,43.8697,10,7258,372,495,496,0.185591375,-1.017664949,-0.022354766,-0.688337051
2,9000001,10000001,4,44.6477,10,7586,500,911,69,0.563694382,1.216578104,0.908268668,1.664031797
2,10000001,11000001,4,48.8609,16,6738,471,954,125,-0.837388822,-0.305262381,0.235984001,-0.454410069
2,11000001,12000001,4,44.7844,13,7199,523,777,231,-0.685031182,-0.083814067,-0.978549352,0.270636671
2,12000001,13000001,4,40.5428,1,6900,471,601,106,-0.9128324,-0.975512358,-0.828999434,-0.971501663
2,13000001,14000001,4,35.6255,0,1999,494,314,681,-0.526274231,0.14196211,-1.005006777,-0.083381804
2,14000001,15000001,4,37.8212,1,4655,514,514,889,0.504262607,1.025978958,-1.054068848,1.294364262
2,15000001,16000001,4,41.7148,3,7550,571,664,772,0.485719453,0.239417834,-0.837037315,2.248797105
2,16000001,17000001,4,40.4039,3,5563,447,629,900,-0.925230552,-1.316383104,-2.332343495,-0.728038575
2,17000001,18000001,4,38.7356,5,6313,576,482,788,1.161240777,2.945455592,2.151906123,-0.248547008
2,18000001,19000001,4,38.9264,2,4256,516,429,397,-1.856281184,0.049847954,0.77948572,-1.811659159
2,19000001,20000001,4,41.2364,8,4412,449,411,297,-0.901971897,-1.666635717,-2.530420592,1.071802014
2,20000001,21000001,4,44.5084,10,5573,493,621,289,-0.977677905,-0.926742185,-0.890746431,0.102742732
2,21000001,22000001,4,38.1038,1,4976,480,339,854,-1.606107613,-0.869249907,-1.466163224,0.067420425
2,22000001,23000001,4,37.222,0,5591,568,342,951,0.250350068,-0.383372166,0.86803215,1.815876833
2,23000001,24000001,4,44.3279,6,6242,490,538,593,-0.440019524,-0.44310442,-0.551326073,-1.985533029
2,24000001,25000001,4,42.1346,14,6657,649,966,313,-0.790315571,-1.329350898,-1.029561169,2.052876799
2,25000001,26000001,4,45.0451,16,7270,597,1058,241,1.387783877,-0.292315999,0.390347562,0.078725081
2,26000001,27000001,4,46.5305,18,6045,540,1134,264,-0.334763465,-1.293673903,-0.473954432,-0.096247032
2,27000001,28000001,4,45.9154,31,5858,517,1045,105,-1.022624294,-1.007207836,-0.444158558,0.779799203
2,28000001,29000001,4,43.073,6,5264,535,887,76,0.437229613,0.142416093,0.986286147,0.481876288
2,29000001,30000001,4,43.5931,2,5457,474,630,268,-0.148379563,-0.772106004,0.087780391,-1.247416291
2,30000001,31000001,4,42.8277,3,5415,509,689,620,-0.296381165,0.56703082,-0.253389966,0.110943252
2,31000001,32000001,4,42.0484,4,4407,520,483,634,-0.423073858,-1.537262078,0.149390709,-1.541896144
